-32.1543,18.591,-76.425
-33.1043,18.6349,-75.2704
-33.6597,19.8188,-75.3434
-28.1789,19.9649,-76.5858
-28.252,22.7127,-76.6296
-23.8673,29.9328,-75.8842
-24.2181,31.3505,-74.9488
-21.5434,34.1128,-74.3934
-16.7787,33.0751,-75.475
-14.3087,36.9044,-73.1657
-11.9263,37.6206,-72.2157
-8.82782,36.9775,-72.2742
-6.89857,34.9021,-72.6688
-9.29552,31.9936,-74.7734
-11.4586,24.1596,-77.4481
-9.06168,18.2549,-77.5796
-10.0555,12.6571,-77.4189
-9.99707,10.1725,-77.2581
-10.4063,7.81935,-76.4981
-12.8763,7.46857,-77.1265
-17.0126,6.57702,-76.615
-21.4703,6.1824,-76.5565
-27.7989,7.48319,-76.0304
-30.7805,12.2625,-76.0304
-33.309,16.1502,-74.9927
-33.879,16.5303,-75.8989
-33.4259,16.0041,-75.1388
-34.4928,18.1526,-75.0365
-33.309,17.641,-75.7965
-30.3128,11.824,-75.6212
-25.855,-5.17392,-70.2572
-22.7565,-23.8527,-36.1882
-23.4434,-15.9164,-10.3332
-23.5896,-4.83776,0.073078
-26.1912,7.61473,4.35545
-29.962,15.1272,3.56621
-32.0374,21.7919,3.44928
-29.3189,29.8597,1.98772
-30.6051,40.9968,-3.8439
-32.812,48.2023,-11.3856
-36.4513,52.1777,-22.4934
-39.8275,53.8147,-36.8605
-40.5291,50.3508,-49.1523
-42.7507,41.786,-59.8655
-38.3952,29.9474,-70.6518
-30.4151,27.1558,-74.2473
-35.8813,25.0365,-72.7419
-47.9246,23.2388,-64.2064
-58.3455,16.3549,-46.1122
-57.0447,12.2625,-20.4911
-44.4899,11.0932,-3.59544
-32.622,11.3125,3.47851
-20.1842,14.0018,6.50394
-10.0409,20.3742,6.3724
-2.73312,20.3303,4.32622
-1.97311,19.4826,4.28237
-1.30079,20.038,4.26776
-1.43233,22.5373,3.15697
-5.18854,29.6112,2.83543
-14.1625,31.2043,4.51622
-16.3841,28.5589,5.39316
-19.5265,27.5797,5.72932
-24.525,25.6358,5.80239
-26.4981,23.1657,5.84624
